09/02/2015	3020.29
06/02/2015	3023.46
05/02/2015	2977.04
04/02/2015	3013.72
03/02/2015	2996.71
02/02/2015	2983.43
30/01/2015	3005.55
29/01/2015	2990.47
28/01/2015	3002.74
27/01/2015	3009.51
26/01/2015	3000.82
23/01/2015	3049.71
22/01/2015	3016.16
21/01/2015	2988.2
20/01/2015	2929.37
19/01/2015	2900.76
16/01/2015	2900.96
15/01/2015	2925.17
14/01/2015	2900.36
13/01/2015	2944.97
12/01/2015	2909.37
09/01/2015	2932.46
08/01/2015	2929.66
07/01/2015	2926.94
06/01/2015	2899.23
05/01/2015	2933.69
02/01/2015	2956.57
30/12/2014	2942.62
29/12/2014	2920.73
24/12/2014	2908.99
23/12/2014	2894.4
22/12/2014	2880.28
19/12/2014	2892.4
18/12/2014	2876.28
17/12/2014	2816.79
16/12/2014	2825.11
15/12/2014	2871.99
12/12/2014	2899.03
11/12/2014	2896.09
10/12/2014	2909.11
09/12/2014	2891.44
08/12/2014	2900.59
05/12/2014	2932.61
04/12/2014	2925.83
03/12/2014	2905.67
02/12/2014	2920.37
01/12/2014	2918.14
28/11/2014	2906.07
27/11/2014	2913.91
26/11/2014	2901.05
25/11/2014	2894.81
24/11/2014	2921.85
21/11/2014	2884.41
20/11/2014	2863.59
19/11/2014	2890.35
18/11/2014	2878.4
17/11/2014	2847.77
14/11/2014	2836.95
13/11/2014	2835.9
12/11/2014	2828.22
11/11/2014	2817.87
10/11/2014	2766.42
07/11/2014	2785.38
06/11/2014	2820.42
05/11/2014	2834.89
04/11/2014	2830.68
03/11/2014	2855.14
31/10/2014	2856.43
30/10/2014	2841.62
29/10/2014	2845.65
28/10/2014	2782.49
27/10/2014	2809.29
24/10/2014	2842.63
23/10/2014	2862.68
22/10/2014	2850.98
21/10/2014	2825.25
20/10/2014	2827.77
17/10/2014	2832.83
16/10/2014	2783.98
15/10/2014	2787.5
14/10/2014	2772.95
13/10/2014	2759.82
10/10/2014	2796.78
09/10/2014	2823.65
08/10/2014	2808.92
07/10/2014	2858.55
06/10/2014	2834.51
03/10/2014	2809.29
02/10/2014	2820.62
01/10/2014	2907.62
