Date,Open,High,Low,Close,Volume
4-Aug-14,683.62,701.23,682.23,701.23,0
25-Jul-14,694.37,695.45,684.61,690.40,0
24-Jul-14,696.21,697.21,688.80,692.46,0
23-Jul-14,696.24,699.89,691.25,692.14,0
22-Jul-14,699.93,702.90,677.24,692.33,0
21-Jul-14,694.12,698.08,693.44,697.11,0
18-Jul-14,681.78,693.55,680.75,689.79,0
17-Jul-14,697.31,698.72,680.66,685.93,0
16-Jul-14,688.25,698.84,688.25,694.49,0
15-Jul-14,682.31,688.20,681.72,688.20,0
14-Jul-14,681.41,683.89,675.20,679.71,0
11-Jul-14,687.68,688.39,675.12,679.85,0
10-Jul-14,694.85,704.48,688.57,692.85,0
8-Jul-14,682.79,687.49,681.95,683.29,0
7-Jul-14,665.83,679.41,665.20,679.41,0
4-Jul-14,660.35,665.76,660.35,663.63,0
3-Jul-14,663.39,663.82,660.35,661.79,0
2-Jul-14,656.57,663.86,656.19,663.86,0
1-Jul-14,655.62,656.69,653.72,656.35,0
30-Jun-14,652.50,658.03,651.88,655.00,0
27-Jun-14,656.02,656.63,649.13,651.89,0
26-Jun-14,651.60,656.69,651.50,656.69,0
25-Jun-14,654.45,655.53,650.96,651.63,0
24-Jun-14,654.86,657.39,653.45,654.65,0
23-Jun-14,654.37,656.57,652.94,653.44,0
20-Jun-14,655.70,656.66,652.09,652.97,0
19-Jun-14,660.05,660.92,653.43,654.36,0
18-Jun-14,661.43,661.49,657.27,658.05,0
17-Jun-14,656.93,661.51,655.58,661.51,0
16-Jun-14,664.66,665.76,655.90,655.90,0
13-Jun-14,665.11,667.04,663.51,665.27,0
12-Jun-14,670.77,671.28,664.08,666.65,0
11-Jun-14,669.96,672.98,667.85,672.98,0
10-Jun-14,660.60,669.18,660.60,669.18,0
9-Jun-14,668.29,668.71,657.04,658.99,0
6-Jun-14,663.56,668.19,663.50,666.40,0
5-Jun-14,662.09,663.18,659.23,663.03,0
4-Jun-14,661.38,664.18,659.13,661.62,0
3-Jun-14,660.84,662.61,655.72,662.61,0
2-Jun-14,655.78,658.90,652.06,658.90,0
30-May-14,676.41,676.76,656.83,656.83,0
28-May-14,671.35,674.80,670.70,673.96,0
26-May-14,674.64,674.68,671.11,671.82,0
23-May-14,673.63,674.30,669.94,672.11,0
22-May-14,668.67,673.30,666.39,672.51,0
21-May-14,658.13,665.23,655.55,664.78,0
20-May-14,677.01,677.06,654.35,660.08,0
19-May-14,683.85,691.45,670.48,678.08,0
16-May-14,671.16,680.63,670.90,680.63,0
14-May-14,664.45,672.60,664.45,672.60,0
13-May-14,666.66,668.08,659.33,661.05,0
12-May-14,658.00,663.99,657.90,662.47,0
9-May-14,653.28,656.57,652.39,655.95,0
8-May-14,654.38,655.33,649.85,652.80,0
7-May-14,647.27,652.59,646.44,651.73,0
6-May-14,649.72,651.00,646.20,647.04,0
5-May-14,647.20,650.99,646.38,648.25,0
2-May-14,646.05,649.23,645.99,646.25,0
30-Apr-14,648.63,650.10,645.50,647.67,0
29-Apr-14,646.01,647.63,643.11,645.25,0
28-Apr-14,661.10,662.78,650.32,650.32,0
25-Apr-14,664.87,667.04,663.21,663.21,0
24-Apr-14,663.54,667.55,660.66,663.18,0
23-Apr-14,663.95,667.36,662.54,664.14,0
22-Apr-14,664.25,664.53,657.09,664.13,0
21-Apr-14,666.93,667.48,662.59,663.52,0
17-Apr-14,662.91,663.91,659.97,663.59,0
16-Apr-14,662.82,664.38,657.86,657.86,0
15-Apr-14,662.00,664.60,657.39,659.78,0
14-Apr-14,652.68,661.51,652.68,659.70,0
11-Apr-14,636.66,653.28,634.95,653.28,0
10-Apr-14,652.72,652.72,637.96,643.14,0
8-Apr-14,666.36,668.24,663.62,666.52,0
7-Apr-14,652.95,667.50,652.62,667.22,0
4-Apr-14,659.07,660.00,650.62,653.27,0
3-Apr-14,657.00,660.30,656.13,658.53,0
2-Apr-14,658.39,660.66,653.15,655.27,0
1-Apr-14,645.36,657.09,644.77,657.09,0
28-Mar-14,636.84,642.84,636.69,640.41,0
27-Mar-14,634.27,641.69,633.51,635.02,0
26-Mar-14,632.59,639.76,632.46,636.48,0
25-Mar-14,633.66,635.69,631.24,632.44,0
24-Mar-14,638.00,639.67,633.49,637.79,0
21-Mar-14,636.65,641.49,628.86,636.55,0
20-Mar-14,652.72,652.84,633.69,634.16,0
19-Mar-14,653.84,658.55,653.77,655.45,0
18-Mar-14,664.25,667.71,650.36,651.32,0
17-Mar-14,665.13,669.13,659.58,663.86,0
14-Mar-14,635.10,661.74,631.39,661.74,0
13-Mar-14,635.18,641.47,634.18,641.31,0
12-Mar-14,630.10,635.45,627.54,633.17,0
11-Mar-14,631.90,635.35,630.97,635.35,0
10-Mar-14,626.81,633.92,625.26,632.91,0
7-Mar-14,633.77,634.82,630.51,631.74,0
6-Mar-14,629.44,631.00,627.62,631.00,0
5-Mar-14,624.02,629.11,622.94,628.00,0
4-Mar-14,618.20,620.79,615.49,620.05,0
3-Mar-14,619.14,620.40,617.48,618.98,0
28-Feb-14,615.57,626.86,615.39,626.86,0
27-Feb-14,606.84,615.26,606.04,612.84,0
26-Feb-14,610.65,613.74,605.73,606.03,0
25-Feb-14,623.01,625.28,612.58,614.48,0
24-Feb-14,627.50,628.61,621.30,621.94,0
21-Feb-14,625.16,627.91,624.18,626.97,0
20-Feb-14,619.53,622.16,616.82,622.16,0
19-Feb-14,615.82,621.73,615.77,621.73,0
18-Feb-14,616.38,617.85,613.18,615.10,0
17-Feb-14,611.85,617.16,611.31,615.61,0
14-Feb-14,609.62,610.31,607.15,608.97,0
13-Feb-14,607.74,609.98,607.00,607.22,0
12-Feb-14,607.72,609.76,605.99,609.08,0
11-Feb-14,602.26,605.96,602.15,604.70,0
10-Feb-14,610.28,612.45,603.33,603.33,0
7-Feb-14,604.05,608.54,603.50,606.22,0
6-Feb-14,595.68,601.30,595.27,601.06,0
5-Feb-14,592.87,596.12,591.02,594.50,0
4-Feb-14,584.99,592.14,583.85,587.49,0
3-Feb-14,598.28,599.42,593.08,595.62,0
30-Jan-14,592.88,602.87,589.49,602.87,0
29-Jan-14,591.30,605.10,591.30,601.54,0
28-Jan-14,582.86,591.70,578.88,588.27,0
27-Jan-14,589.78,589.86,577.33,583.88,0
24-Jan-14,610.78,611.18,604.37,604.37,0
23-Jan-14,616.21,618.57,612.78,614.96,0
22-Jan-14,607.33,614.41,605.52,614.41,0
21-Jan-14,611.60,612.15,607.52,609.11,0
20-Jan-14,601.22,609.87,601.05,608.32,0
17-Jan-14,605.48,606.13,600.49,603.06,0
16-Jan-14,612.86,613.57,606.50,606.82,0
15-Jan-14,603.10,612.92,602.04,609.90,0
13-Jan-14,589.56,602.54,588.68,601.81,0
10-Jan-14,572.70,586.66,571.61,582.38,0
9-Jan-14,576.17,578.50,573.69,574.28,0
8-Jan-14,573.87,578.03,568.26,576.41,0
7-Jan-14,580.22,581.38,572.29,572.29,0
6-Jan-14,588.11,588.11,575.77,579.93,0
3-Jan-14,589.73,590.57,583.16,585.64,0
2-Jan-14,589.45,597.02,588.00,596.15,0
