Date,Open,High,Low,Close,Volume
6-Nov-14,5069.94,5074.25,5029.95,5034.23,0
5-Nov-14,5075.24,5087.24,5052.01,5066.83,0
4-Nov-14,5078.52,5090.45,5070.49,5070.94,0
3-Nov-14,5102.54,5103.70,5060.32,5085.51,0
31-Oct-14,5076.10,5089.55,5060.60,5089.55,0
30-Oct-14,5072.91,5076.29,5032.38,5058.85,0
29-Oct-14,5019.49,5074.30,5018.97,5074.06,0
28-Oct-14,5028.33,5032.55,4995.86,5001.30,0
27-Oct-14,5086.25,5091.05,5024.29,5024.29,0
24-Oct-14,5098.29,5107.26,5062.90,5073.07,0
23-Oct-14,5076.59,5103.52,5069.24,5103.52,0
22-Oct-14,5055.49,5079.24,5054.39,5074.32,0
21-Oct-14,5057.29,5060.33,5016.46,5029.34,0
20-Oct-14,5068.58,5101.21,5040.53,5040.53,0
17-Oct-14,4958.18,5043.76,4953.50,5028.95,0
16-Oct-14,4933.29,4976.62,4924.57,4951.61,0
15-Oct-14,4947.78,4973.00,4943.00,4962.94,0
14-Oct-14,4902.46,4941.60,4900.72,4922.58,0
13-Oct-14,4937.36,4947.01,4913.05,4913.05,0
10-Oct-14,4948.28,4971.03,4933.38,4962.96,0
9-Oct-14,4993.22,5014.50,4992.67,4993.88,0
8-Oct-14,4992.42,5004.56,4958.52,4958.52,0
7-Oct-14,5017.16,5048.23,5000.16,5032.84,0
6-Oct-14,4975.20,5006.34,4946.70,5000.14,0
3-Oct-14,5009.67,5024.58,4933.04,4949.35,0
2-Oct-14,5107.11,5107.11,4996.96,5000.81,0
1-Oct-14,5148.57,5165.39,5124.23,5140.91,0
30-Sep-14,5115.81,5151.01,5102.41,5137.58,0
29-Sep-14,5122.83,5142.01,5082.73,5142.01,0
26-Sep-14,5143.03,5143.03,5105.32,5132.56,0
25-Sep-14,5201.51,5213.24,5180.31,5201.38,0
24-Sep-14,5190.10,5207.20,5174.01,5174.01,0
23-Sep-14,5201.95,5202.45,5184.16,5188.11,0
22-Sep-14,5219.33,5228.91,5208.95,5219.80,0
19-Sep-14,5216.44,5250.83,5210.31,5227.58,0
18-Sep-14,5196.40,5216.58,5186.93,5208.14,0
17-Sep-14,5159.14,5198.29,5157.86,5188.18,0
16-Sep-14,5151.79,5156.73,5130.50,5130.50,0
15-Sep-14,5118.27,5148.72,5117.73,5144.90,0
12-Sep-14,5135.10,5156.97,5127.73,5143.71,0
11-Sep-14,5147.09,5178.30,5133.03,5133.03,0
10-Sep-14,5190.25,5190.25,5129.73,5142.99,0
9-Sep-14,5249.08,5251.66,5197.12,5197.12,0
8-Sep-14,5241.23,5262.57,5241.14,5246.48,0
5-Sep-14,5200.37,5224.30,5199.91,5217.34,0
4-Sep-14,5225.29,5232.66,5195.40,5205.32,0
3-Sep-14,5206.12,5226.25,5206.12,5224.14,0
2-Sep-14,5179.33,5201.95,5179.33,5201.59,0
1-Sep-14,5159.94,5179.86,5157.34,5177.62,0
29-Aug-14,5175.26,5192.83,5136.86,5136.86,0
28-Aug-14,5166.21,5194.48,5165.02,5184.48,0
27-Aug-14,5144.96,5171.38,5144.96,5165.25,0
26-Aug-14,5191.25,5195.11,5144.26,5146.55,0
25-Aug-14,5194.47,5200.01,5177.69,5184.96,0
22-Aug-14,5215.83,5223.98,5186.56,5198.90,0
21-Aug-14,5190.17,5206.14,5154.69,5206.14,0
20-Aug-14,5167.60,5190.93,5166.87,5190.17,0
19-Aug-14,5171.55,5178.33,5160.15,5165.17,0
18-Aug-14,5154.40,5165.58,5147.39,5156.75,0
15-Aug-14,5155.59,5161.36,5144.07,5148.96,0
14-Aug-14,5170.48,5177.98,5133.49,5155.55,0
13-Aug-14,5137.20,5168.27,5134.23,5168.27,0
12-Aug-14,5129.12,5144.01,5127.21,5132.40,0
11-Aug-14,5090.77,5113.24,5087.99,5113.24,0
8-Aug-14,5068.03,5076.56,5048.00,5053.76,0
7-Aug-14,5052.09,5068.42,5043.52,5066.98,0
6-Aug-14,5081.82,5085.72,5050.69,5058.23,0
5-Aug-14,5123.06,5124.98,5091.29,5109.09,0
4-Aug-14,5076.23,5119.24,5050.52,5119.24,0
25-Jul-14,5104.56,5110.17,5059.99,5088.80,0
24-Jul-14,5110.00,5119.49,5080.06,5098.64,0
23-Jul-14,5104.83,5139.67,5087.22,5093.23,0
22-Jul-14,5141.97,5155.03,5014.01,5083.52,0
21-Jul-14,5107.46,5129.99,5107.46,5127.12,0
18-Jul-14,5048.88,5100.78,5040.25,5087.01,0
17-Jul-14,5128.51,5136.78,5039.35,5071.20,0
16-Jul-14,5076.27,5132.73,5076.27,5113.93,0
15-Jul-14,5032.96,5070.82,5032.96,5070.82,0
14-Jul-14,5041.35,5047.76,4999.85,5021.06,0
11-Jul-14,5073.14,5078.70,5002.98,5032.60,0
10-Jul-14,5109.62,5165.42,5072.98,5098.01,0
8-Jul-14,5008.46,5050.56,5008.15,5024.71,0
7-Jul-14,4921.79,4989.03,4918.86,4989.03,0
4-Jul-14,4884.44,4917.67,4884.44,4905.82,0
3-Jul-14,4905.73,4908.24,4887.98,4888.74,0
2-Jul-14,4887.85,4908.27,4879.20,4908.27,0
1-Jul-14,4877.65,4884.82,4862.42,4884.82,0
30-Jun-14,4847.20,4878.58,4845.61,4878.58,0
27-Jun-14,4864.18,4871.08,4835.04,4845.13,0
26-Jun-14,4846.98,4872.42,4846.21,4872.42,0
25-Jun-14,4859.88,4875.02,4838.98,4838.98,0
24-Jun-14,4847.43,4869.02,4847.43,4862.24,0
23-Jun-14,4857.92,4868.02,4840.98,4842.13,0
20-Jun-14,4874.97,4884.48,4847.70,4847.70,0
19-Jun-14,4895.96,4900.32,4859.20,4864.27,0
18-Jun-14,4906.54,4906.67,4881.95,4887.86,0
17-Jun-14,4889.72,4909.52,4878.32,4909.52,0
16-Jun-14,4924.07,4929.55,4880.16,4885.46,0
13-Jun-14,4927.37,4929.61,4918.48,4926.66,0
12-Jun-14,4963.12,4965.88,4920.99,4934.41,0
11-Jun-14,4942.72,4971.95,4939.98,4971.95,0
10-Jun-14,4893.71,4946.09,4893.71,4946.09,0
9-Jun-14,4945.84,4948.61,4876.19,4885.08,0
6-Jun-14,4931.50,4958.43,4928.90,4937.18,0
5-Jun-14,4932.44,4938.28,4912.89,4935.56,0
4-Jun-14,4933.12,4946.89,4919.92,4932.56,0
3-Jun-14,4920.04,4942.16,4896.95,4942.16,0
2-Jun-14,4900.97,4912.09,4875.62,4912.09,0
30-May-14,4996.70,4998.09,4893.91,4893.91,0
28-May-14,4959.54,4988.18,4957.81,4985.58,0
26-May-14,4984.69,4986.08,4961.43,4963.92,0
23-May-14,4973.54,4977.50,4959.17,4973.06,0
22-May-14,4931.36,4974.12,4926.07,4969.88,0
21-May-14,4885.48,4913.41,4868.20,4910.29,0
20-May-14,5009.62,5010.20,4865.32,4895.96,0
19-May-14,5053.05,5091.32,4976.40,5015.00,0
16-May-14,4983.29,5031.57,4977.17,5031.57,0
14-May-14,4938.26,4991.64,4936.53,4991.64,0
13-May-14,4933.66,4941.24,4902.80,4921.39,0
12-May-14,4907.74,4929.73,4907.73,4913.00,0
9-May-14,4865.53,4898.14,4863.49,4898.14,0
8-May-14,4878.81,4889.05,4842.40,4860.89,0
7-May-14,4833.32,4869.59,4828.22,4862.07,0
6-May-14,4845.47,4855.09,4828.64,4834.47,0
5-May-14,4842.53,4856.34,4838.07,4842.50,0
2-May-14,4845.34,4858.91,4835.20,4838.76,0
30-Apr-14,4834.24,4846.23,4827.48,4840.15,0
29-Apr-14,4810.51,4823.57,4800.01,4819.68,0
28-Apr-14,4895.84,4901.85,4818.76,4818.76,0
25-Apr-14,4893.39,4916.59,4891.27,4897.64,0
24-Apr-14,4891.68,4916.23,4880.85,4891.08,0
23-Apr-14,4892.77,4916.90,4887.27,4893.15,0
22-Apr-14,4889.87,4898.21,4858.82,4898.21,0
21-Apr-14,4912.51,4915.20,4887.78,4892.29,0
17-Apr-14,4897.20,4906.29,4883.27,4897.05,0
16-Apr-14,4883.49,4893.54,4870.61,4873.01,0
15-Apr-14,4872.30,4893.23,4863.01,4870.22,0
14-Apr-14,4812.63,4870.10,4812.63,4864.88,0
11-Apr-14,4734.30,4816.58,4721.60,4816.58,0
10-Apr-14,4829.31,4829.31,4739.79,4765.73,0
8-Apr-14,4922.60,4933.11,4906.07,4921.40,0
7-Apr-14,4855.87,4930.88,4852.98,4921.04,0
4-Apr-14,4894.34,4899.21,4839.26,4857.94,0
3-Apr-14,4877.32,4896.61,4876.40,4891.32,0
2-Apr-14,4878.34,4902.10,4857.68,4870.20,0
1-Apr-14,4796.16,4873.93,4793.89,4873.93,0
28-Mar-14,4737.63,4769.22,4737.22,4768.28,0
27-Mar-14,4721.52,4758.01,4717.73,4723.06,0
26-Mar-14,4708.25,4744.90,4707.86,4728.24,0
25-Mar-14,4706.26,4712.76,4694.25,4703.09,0
24-Mar-14,4712.12,4727.62,4695.36,4720.42,0
21-Mar-14,4710.51,4736.30,4661.61,4700.22,0
20-Mar-14,4807.72,4808.93,4691.14,4698.97,0
19-Mar-14,4817.50,4838.18,4816.71,4821.46,0
18-Mar-14,4878.54,4895.50,4802.02,4805.61,0
17-Mar-14,4887.36,4903.50,4845.78,4876.19,0
14-Mar-14,4693.82,4878.64,4676.23,4878.64,0
13-Mar-14,4694.92,4726.17,4691.29,4726.17,0
12-Mar-14,4680.70,4698.48,4667.39,4684.38,0
11-Mar-14,4673.38,4706.60,4672.54,4704.21,0
10-Mar-14,4665.24,4689.34,4654.58,4677.25,0
7-Mar-14,4700.42,4708.46,4680.50,4685.89,0
6-Mar-14,4667.78,4687.86,4657.01,4687.86,0
5-Mar-14,4621.12,4659.17,4621.04,4659.17,0
4-Mar-14,4581.31,4602.20,4568.66,4601.28,0
3-Mar-14,4589.62,4589.93,4567.76,4584.20,0
28-Feb-14,4581.44,4620.22,4579.54,4620.22,0
27-Feb-14,4533.94,4575.33,4530.14,4568.94,0
26-Feb-14,4562.49,4571.06,4520.22,4532.72,0
25-Feb-14,4628.19,4643.11,4567.87,4577.29,0
24-Feb-14,4652.78,4665.27,4622.93,4623.57,0
21-Feb-14,4614.89,4650.46,4613.90,4646.15,0
20-Feb-14,4583.57,4598.22,4574.97,4598.22,0
19-Feb-14,4559.49,4592.65,4559.33,4592.65,0
18-Feb-14,4558.98,4570.30,4550.00,4556.19,0
17-Feb-14,4524.53,4560.10,4524.53,4555.37,0
14-Feb-14,4504.65,4512.75,4498.27,4508.04,0
13-Feb-14,4493.64,4500.32,4484.29,4491.66,0
12-Feb-14,4489.60,4502.19,4480.97,4496.29,0
11-Feb-14,4454.03,4475.15,4452.34,4470.19,0
10-Feb-14,4485.46,4502.78,4449.04,4450.75,0
7-Feb-14,4441.72,4474.20,4440.59,4466.66,0
6-Feb-14,4386.54,4424.71,4385.30,4424.71,0
5-Feb-14,4378.05,4391.88,4366.03,4384.31,0
4-Feb-14,4335.28,4367.30,4320.78,4352.26,0
3-Feb-14,4407.00,4410.78,4377.54,4386.26,0
30-Jan-14,4368.66,4418.76,4347.73,4418.76,0
29-Jan-14,4355.92,4432.35,4355.92,4417.35,0
28-Jan-14,4311.63,4353.86,4293.98,4341.65,0
27-Jan-14,4357.73,4360.35,4286.44,4322.78,0
24-Jan-14,4479.39,4480.62,4437.34,4437.34,0
23-Jan-14,4495.48,4510.22,4483.25,4496.04,0
22-Jan-14,4445.26,4477.49,4437.06,4477.49,0
21-Jan-14,4442.34,4457.52,4440.24,4452.50,0
20-Jan-14,4408.03,4435.97,4407.88,4431.57,0
17-Jan-14,4408.37,4429.57,4391.18,4412.23,0
16-Jan-14,4455.54,4457.76,4411.91,4412.49,0
15-Jan-14,4402.36,4459.48,4398.12,4441.59,0
13-Jan-14,4294.19,4393.32,4292.33,4390.77,0
10-Jan-14,4196.69,4270.16,4190.56,4254.97,0
9-Jan-14,4199.97,4216.82,4189.12,4201.22,0
8-Jan-14,4183.55,4204.30,4161.19,4200.59,0
7-Jan-14,4206.30,4212.32,4175.81,4175.81,0
6-Jan-14,4259.58,4263.62,4188.38,4202.81,0
3-Jan-14,4297.72,4298.23,4247.99,4257.66,0
2-Jan-14,4294.50,4327.26,4287.81,4327.26,0
